customerid,loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
8a858e6f5668e01701567005bb5972cf,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,34,0.5,0,7,7,0,40,Unknown,9,251,0,2.498319226,1.3,1,0
8a858e705cb15527015cbfa764de55ec,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,12,0,0,0,0,1,47,Bayelsa,8,5,0,4.152890069,1.3,0,0
8a858e865b48f46f015b494c22be4663,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,23,0,0,0,0,0,40,Unknown,8,0,1,3.396541916,1.3,0,0
8a858e8e58f6d66f0158fd7ee9af731f,9,30000,34500,30,Unknown,Unknown,Unknown,30000,18750,7806.25,22187.5,28.125,4.96,0,25.125,0,3214.2857,0,1.2857,0,40,Unknown,8,0,1,3.396541916,1.15,0,0
8a858e935b57cc6a015b57df293c092c,4,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,12333.33,25,7.07,0,24,0,0,0,6.5,1,45,Lagos,8,20,0,4.132720785,1.225,0,0
8a858e985ccb51e8015ccba1306828ff,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,30,0,0,0,0,0,55,Federal Capital Territory,8,0,1,4.233567205,1.3,0,0
8a858eb25b5d2e82015b5d51be422bfa,4,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,21.66666667,0,0,0,4,0,43,Lagos,8,8,0,4.112551501,1.225,0,0
8a858eba5b681df4015b7ff8ae967c76,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,12500,25,7.07,0,12.66666667,0,0,0,14.5,0,40,Unknown,8,6,0,3.396541916,1.225,0,0
8a858ec3582a54e201582e07faf51f0d,3,10000,13000,30,Other,Zenith Bank,Permanent,10000,10000,0,13000,30,0,0,35.5,1,0,8,127,0,36,Lagos,8,42,0,0.909169267,1.3,1,0
8a858ec95afc0922015afc24b669093f,4,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,32.66666667,0.666666667,0,5,1,0,40,Unknown,8,14,0,1.309969143,1.3,1,0
8a858eda5c8863ff015c8b96e5fd74d0,2,10000,13000,30,Savings,EcoBank,Permanent,10000,10000,0,13000,30,0,0,28,0,0,0,0,0,37,Kaduna,8,0,0,4.052043648,1.3,0,0
8a858edf594a45ed01597ad745966db1,8,30000,39000,60,Unknown,Unknown,Unknown,30000,17142.86,6998.54,19885.71,21.42857143,7.42,0,18,0,3214.2857,0,8.1667,0,40,Unknown,8,6,0,3.396541916,1.3,0,0
8a858f13556665aa01556806aeb3036e,18,50000,55000,60,Other,GT Bank,Student,50000,25588.24,12588.79,28737.5,25.58823529,11.23,0,19.64705882,0.294117647,1825.9804,6,2.5625,0,30,Kwara,9,0,1,3.312968677,1.1,0,0
8a858f225bfdb280015c108bf6f53281,2,10000,13000,30,Savings,Union Bank,Permanent,10000,10000,0,13000,30,0,0,32,1,0,2,0,0,37,Lagos,8,2,0,0.954420866,1.3,1,0
8a858f2b5c7df62c015c7e2dc5641eb2,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,16,0,0,0,0,0,40,Unknown,8,3,0,3.396541916,1.3,0,0
8a858f2f54e28d530155075d38ad2d84,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,11500,15,0,0,11,0,0,0,0,0,34,Lagos,8,1,0,4.021789722,1.3,0,0
8a858f365668e43901566e36f0ed06d3,6,10000,11500,15,Other,Skye Bank,Self-Employed,10000,12000,4000,14905,27,6,0,32.4,0.4,1000,20,25,0,30,Oyo,9,87,0,3.178472306,1.15,0,0
8a858f405d13c45f015d13dd93ec0c1c,2,10000,13000,30,Savings,EcoBank,Permanent,10000,10000,0,13000,30,0,0,16,0,0,0,0,0,32,Lagos,8,7,0,4.001620438,1.3,0,0
8a858f4e5ca72981015ca8ad2f9e5e4e,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,12,0,0,0,0,1,34,Lagos,8,11,0,4.021789722,1.3,0,0
8a858f555cacacdf015caff7ce8b005a,2,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,12,0,0,0,0,0,38,Rivers,8,17,0,4.06212829,1.3,0,0
8a858f585bfd6341015c00857bc907b6,5,20000,24500,30,Savings,UBA,Permanent,10000,10000,0,11687.5,18.75,6.5,0,16,0.25,0,2,1,0,41,Lagos,8,1,0,3.309184782,1.225,0,0
8a858f60560bc43d01560f01835b4a41,16,20000,24500,30,Unknown,Unknown,Unknown,20000,13333.33,4714.05,15313.33,17,5.1,0,18.93333333,0.6,785.7143,14,4.5714,0,40,Unknown,9,2,0,2.148701064,1.225,1,0
8a858f665c45930d015c50e26935397d,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,26,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858f725b49c0c0015b52a5f20b0ecd,2,10000,13000,30,Savings,Unity Bank,Permanent,10000,10000,0,13000,30,0,0,54,1,0,24,0,0,49,Bayelsa,8,4,0,0.946491062,1.3,1,0
8a858f7b5ca7abe3015cab60bf2e71fb,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,32,1,0,1,0,0,37,Lagos,8,1,1,0.960282025,1.15,1,0
8a858f865ceebc32015ceec592880a08,2,10000,13000,30,Savings,GT Bank,Unknown,10000,10000,0,11500,15,0,0,15,0,0,0,0,0,55,Lagos,8,0,0,3.547811546,1.3,0,0
8a858f905c06a9c0015c0c987a4b6bf0,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,23.5,0,0,0,0,1,36,Lagos,8,3,0,4.041959006,1.3,0,0
8a858f985bee01cb015bef3b586d68db,2,10000,13000,30,Savings,Stanbic IBTC,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,0,1,42,Ogun,8,26,0,3.4167112,1.3,0,0
8a858f9f5bd99987015be272e251115c,3,10000,11500,15,Savings,Zenith Bank,Permanent,10000,10000,0,11500,15,0,0,15,0,0,0,1,1,41,Federal Capital Territory,8,0,0,4.092382217,1.15,0,0
8a858fa95b631878015b66433dee52c9,4,20000,24500,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,22,0,0,0,9.5,0,36,Ondo,8,15,0,4.041959006,1.225,0,0
8a858faf5679a83801568bbe45ff3d3d,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,28,0,0,0,0,0,40,Unknown,8,32,1,3.396541916,1.3,0,0
8a858fb25d84a543015d883e60493b62,2,10000,13000,30,Savings,GT Bank,Unknown,10000,10000,0,11500,15,0,0,0,0,0,0,0,1,48,Kwara,8,0,0,3.477219052,1.3,0,0
8a858fb95bd896cc015bd8a3d0c907df,3,10000,13000,30,Savings,Zenith Bank,Permanent,10000,10000,0,13000,30,0,0,30,0,0,0,1,1,41,Lagos,8,2,1,4.092382217,1.3,0,0
8a858fc25bafabdc015bafed7f6021fa,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,24,0,0,0,0,1,40,Unknown,8,1,0,3.396541916,1.3,0,0
8a858fc95ce99dd6015ced741b3773dd,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,0,0,0,0,0,0,40,Unknown,8,23,0,3.396541916,1.15,0,0
8a858fcf5b39c3ba015b3c96e4a8646b,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,3,0,40,Unknown,8,17,0,3.396541916,1.225,0,0
8a858fd35bed00ef015bed49a2552f67,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,41,1,0,8,0,0,46,Oyo,8,4,0,1.010015687,1.3,1,0
8a858fd85b685607015b6c5a9fd11890,4,15000,18375,30,Savings,Diamond Bank,Permanent,10000,10000,0,12500,25,7.07,0,20,0,0,0,5,0,42,Zamfara,8,11,1,4.102466859,1.225,0,0
8a858fe45a760203015a7f3dd68d6282,6,20000,24500,30,Unknown,Unknown,Unknown,20000,14000,4898.98,17600,30,0,0,27.4,0,3000,0,2.5,0,40,Unknown,8,1,0,3.396541916,1.225,0,0
8a858fec5bd3dede015bd4099d5f1c53,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,27,0,0,0,0,0,40,Unknown,8,-1,0,3.396541916,1.15,0,0
8a858fef570f30e501572ab53a6f4acb,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,21,1,0,5,0,0,40,Unknown,8,1,1,0.281335655,1.3,1,0
8a858ff455a09f5a0155b73fe8244da7,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,33,1,0,1,0,0,40,Unknown,8,5,0,0.304780293,1.15,1,0
8a858ffc5b1f07ee015b1f4c95a13b04,5,10000,12250,30,Savings,First Bank,Permanent,20000,12500,4330.13,15562.5,30,0,0,23,0,3000,0,1.3333,0,34,Lagos,8,5,0,4.021789722,1.225,0,0
8a8588fd53f1099e01540ec7527b308c,15,40000,44000,30,Savings,Diamond Bank,Permanent,40000,24285.71,9793.79,28442.86,32.14285714,7.73,0,28.78571429,0.071428571,2153.8462,16,4.3846,0,44,Imo,9,1,1,4.494191788,1.1,0,0
8a858e2c5aa96d03015aad08250b34f7,4,10000,13000,30,Savings,GT Bank,Unknown,10000,10000,0,13000,30,0,0,36.33333333,0.666666667,0,19,3,0,34,Lagos,8,3,1,1.167405058,1.3,1,0
8a858e6359a764180159a89577a06015,10,30000,34500,30,Unknown,Unknown,Unknown,30000,16666.67,6666.67,19888.89,26.66666667,6.24,0,18,0.111111111,2166.6667,10,2,0,40,Unknown,8,0,1,2.995052492,1.15,0,0
8a858e8e58f6d66f015904a859fd5589,8,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,25,1,0,16,4.3333,0,40,Unknown,8,8,1,0.216862901,1.15,1,0
8a858ed55c63db54015c705c10a864c9,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,32,1,0,2,0,0,46,Nasarawa,8,14,1,1.045182644,1.3,1,0
8a858f0e5a6171ba015a66d7eaf72453,6,20000,24500,30,Savings,First Bank,Unknown,20000,14000,4898.98,16860,24,7.35,0,24.4,0.2,3000,4,0,0,45,Oyo,8,6,1,2.806340395,1.225,0,0
8a858f78550ba104015511a5d2a42485,4,20000,24500,30,Savings,GT Bank,Permanent,15000,10333.33,3681.79,12191.67,20,7.07,0,21,0.333333333,2500,27,124,0,41,Oyo,9,85,1,3.591253081,1.225,0,0
8a858fb85c3b2e0c015c3f2187793fea,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,30,0,0,0,0,0,40,Unknown,8,4,1,3.396541916,1.3,0,0
8a2ac4745091002b0150a144bcbe58b7,8,40000,48000,60,Unknown,Unknown,Unknown,40000,22857.14,10301.58,27857.14,42.85714286,14.85,0,38,0,5000,0,25.1667,0,40,Unknown,9,0,0,4.082297575,1.2,0,0
8a85882c546ba83501547619cd377b69,12,40000,48000,60,Savings,FCMB,Self-Employed,40000,24090.91,9727.7,29059.09,40.90909091,14.43,0,35.81818182,0.272727273,2772.7273,4,2.7,0,41,Imo,9,-1,0,3.775932888,1.2,0,0
8a858900536a043401537e4c0ac5452a,12,30000,34500,30,Other,GT Bank,Permanent,40000,20545.45,11252.18,23254.55,21.81818182,7.47,0,21.36363636,0.181818182,3409.0909,4,25.4,0,41,Lagos,9,3,0,4.193620426,1.15,0,0
8a85893d53e2e2f30153efcc6da71f5f,15,40000,44000,30,Unknown,Unknown,Unknown,40000,24285.71,11157.5,28660.71,34.28571429,10.5,0,29.14285714,0.071428571,2681.3187,6,4.5385,0,40,Unknown,9,0,0,3.826709156,1.1,0,0
8a8589b0541e21e401542898549a1435,2,10000,13000,30,Other,GT Bank,Permanent,10000,10000,0,13000,30,0,0,28,0,0,0,0,0,43,Lagos,8,4,0,4.112551501,1.3,0,0
8a858e0156b782a10156beec8fb25d41,10,40000,48000,60,Other,GT Bank,Self-Employed,40000,24444.44,11653.43,29605.56,43.33333333,19.29,0,31.22222222,0.333333333,4166.6667,14,5.75,0,36,Lagos,9,0,0,3.479873813,1.2,0,0
8a858e095aae82b7015aaf6ce0c80432,8,30000,34500,30,Savings,GT Bank,Unknown,30000,17142.86,6998.54,19557.14,19.28571429,6.78,0,11.85714286,0,3214.2857,0,8,0,38,Federal Capital Territory,8,10,1,3.376372632,1.15,0,0
8a858e0e5b80bb4c015b81746a0f5481,5,20000,22250,15,Savings,Zenith Bank,Permanent,20000,12500,4330.13,15125,22.5,7.5,0,17,0,3000,0,9.3333,1,40,Federal Capital Territory,8,1,0,4.082297575,1.1125,0,0
8a858e145bf81459015bfc2992285a80,3,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,29.5,0.5,0,1,0,1,37,Lagos,8,0,0,2.503232257,1.3,1,0
8a858e205c21d53a015c24dbb996327e,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,36,Kwara,8,1,0,4.041959006,1.3,0,0
8a858e255557edfe01555f78e7df06dd,12,20000,23000,30,Unknown,Unknown,Unknown,20000,16000,5325.75,19459.09,30,0,0,30.36363636,0.363636364,1436.3636,8,4,0,40,Unknown,9,0,0,2.913262676,1.15,0,0
8a858e315cf48957015cf7f6197920b0,2,10000,11500,15,Savings,Access Bank,Permanent,10000,10000,0,11500,15,0,0,10,0,0,0,0,0,40,Federal Capital Territory,8,0,0,4.082297575,1.15,0,0
8a858e485cc0eed3015cc51b36f261d2,2,10000,13000,30,Savings,UBA,Unknown,10000,10000,0,13000,30,0,0,26,0,0,0,0,1,33,Federal Capital Territory,8,0,0,3.325949422,1.3,0,0
8a858e4e5c3502ab015c35362d7c1016,2,10000,11500,15,Savings,UBA,Unknown,10000,10000,0,11500,15,0,0,14,0,0,0,0,1,40,Lagos,8,0,0,3.396541916,1.15,0,0
8a858e5b5c1a43c1015c1a8921c11694,3,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,12.5,0,0,0,4,1,44,Lagos,8,25,0,4.122636143,1.15,0,0
8a858e645654fdc401565acc196e2946,5,30000,34500,30,Savings,Wema Bank,Student,30000,16250,8196.8,20843.75,37.5,12.99,0,21.5,0,6500,0,85.3333,0,31,Ekiti,9,4,0,4.26583806,1.15,0,0
8a858e69566ae5b801568cbd583768bb,8,30000,34500,30,Other,UBA,Self-Employed,25000,18571.43,6925.26,22389.29,32.14285714,12.49,0,22.14285714,0.142857143,3214.2857,1,27.1667,0,57,Lagos,9,5,0,4.355636933,1.15,0,0
8a858e6f5668e01701567479d1ae3320,17,40000,44000,30,Other,UBA,Permanent,40000,28437.5,9307.05,32304.69,30,15.91,0,17.4375,0.0625,1860.2941,4,2.8667,0,36,Lagos,9,0,0,4.511401248,1.1,0,0
8a858eac5c451942015c53be63956f40,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,30,0,0,0,0,0,33,Rivers,8,1,1,4.01170508,1.3,0,0
8a858f1955b1c4df0155cfad79641b0a,9,20000,24500,30,Other,GT Bank,Self-Employed,20000,15000,5000,18375,28.125,4.96,0,32.75,0.625,1428.5714,22,13.5714,0,53,Lagos,9,0,1,2.70436915,1.225,1,0
8a858f4b55df0f530155ef9862fb1b92,8,15000,17250,30,Other,UBA,Student,25000,14285.71,6227,16158.93,17.14285714,5.25,0,20.42857143,0.142857143,3035.7143,32,35.5,0,30,Ekiti,9,1,1,3.627353391,1.15,0,0
8a858f855cf94f71015cf952231e0283,2,10000,11500,15,Savings,First Bank,Unknown,10000,10000,0,11500,15,0,0,6,0,0,0,0,0,37,Federal Capital Territory,8,1,1,3.36628799,1.15,0,0
8a858fef570f30e5015720679ff55c37,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,6.5,0,40,Unknown,8,0,1,3.396541916,1.225,0,0
8a85886e5410189001541480d8f83683,12,40000,44000,30,Other,GT Bank,Permanent,40000,23636.36,12264.31,27168.18,28.63636364,16.25,0,27.63636364,0.181818182,3727.2727,3,14.9,0,48,Oyo,9,2,0,4.270074079,1.1,0,0
8a8588fd53e2e6cf0153ec45be7c1613,14,25000,27500,30,Unknown,Unknown,Unknown,20000,18750,8690.27,21742.71,26.25,12.44,0,19.33333333,0,2080.4196,0,19.1818,0,40,Unknown,9,1,0,4.082297575,1.1,0,0
8a85893d542e18bc015438b652f841c3,4,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29.33333333,0,0,0,62,0,40,Unknown,8,22,1,3.396541916,1.3,0,0
8a85898a53bc15600153c76831594bcc,12,40000,48000,60,Other,GT Bank,Permanent,40000,25454.55,10756.51,30772.73,43.63636364,14.94,0,36.72727273,0.454545455,3181.8182,10,1.1,0,32,Lagos,9,0,0,3.226082473,1.2,1,0
8a8589b953bc23f70153c12ae7c852a9,15,50000,52500,30,Savings,Zenith Bank,Permanent,50000,29285.71,14374.72,33096.43,30,0,0,27.28571429,0.071428571,3450.5495,1,5.4615,0,39,Federal Capital Territory,9,0,0,4.53168597,1.05,0,0
8a858e0256b781d80156bd70d9d21225,11,30000,34500,30,Other,UBA,Permanent,30000,17000,7810.25,19210,19.5,6.87,0,24,0.3,2484.8485,50,7.6667,0,47,Lagos,9,0,0,3.619817615,1.15,0,0
8a858e085ca0b5e8015ca0bacc7e0208,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,22,0,0,0,0,0,41,Delta,8,2,0,4.092382217,1.3,0,0
8a858e0d5aa8e240015aa8fb5bc5165f,6,20000,24500,30,Unknown,Unknown,Unknown,20000,14000,4898.98,17600,30,0,0,26,0,3000,0,2.75,0,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858e185b4923b4015b546070020159,3,10000,11500,15,Savings,First Bank,Permanent,10000,10000,0,11500,15,0,0,11.5,0,0,0,39,0,45,Katsina,8,27,0,4.132720785,1.15,0,0
8a858e1d5b2510b2015b2c76fe45726a,2,10000,13000,30,Savings,First Bank,Unknown,10000,10000,0,13000,30,0,0,28,0,0,0,0,0,59,Taraba,8,1,0,3.588150115,1.3,0,0
8a858e245b680423015b70f89d870827,7,30000,34500,30,Savings,First Bank,Unknown,20000,15000,5000,16875,15,0,0,8.333333333,0,2571.4286,0,2,0,42,Oyo,8,10,1,3.4167112,1.15,0,0
8a858e2e5bb57a37015bc30f34e02cf7,5,20000,22250,15,Unknown,Unknown,Unknown,20000,12500,4330.13,14187.5,15,0,0,11,0,3000,0,2.3333,0,40,Unknown,8,3,1,3.396541916,1.1125,0,0
8a858e395cb1d4d9015cc0f4883c172c,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,31,1,0,2,0,0,40,Unknown,8,0,1,0.298919133,1.3,1,0
8a858e495cef1ef1015cf07cc48170e6,2,10000,13000,30,Savings,Zenith Bank,Unemployed,10000,10000,0,11500,15,0,0,25,1,0,7,0,1,41,Lagos,8,5,0,0.41684911,1.3,1,0
8a858e595b42b641015b42bed45707ec,5,20000,24500,30,Savings,GT Bank,Permanent,20000,12500,4330.13,14750,18.75,6.5,0,16.75,0,3000,0,4.6667,0,37,Lagos,8,9,0,4.052043648,1.225,0,0
8a858e675b00c831015b04414db70f3f,4,10000,12250,30,Savings,GT Bank,Permanent,10000,10000,0,12500,25,7.07,0,25.66666667,0.333333333,0,1,6,0,35,Federal Capital Territory,8,0,0,2.997379717,1.225,0,0
8a858e695d1e075c015d1edb95892ad0,2,10000,13000,30,Savings,Zenith Bank,Permanent,10000,10000,0,13000,30,0,0,18,0,0,0,0,0,47,Ogun,8,3,1,4.152890069,1.3,0,0
8a858e71570f2c6b01571b8a24c8492f,7,30000,34500,30,Savings,First Bank,Permanent,30000,19166.67,8374.9,21981.25,22.5,7.5,0,13.16666667,0,4714.2857,0,34.2,0,41,Rivers,8,50,0,4.092382217,1.15,0,0
8a858e7d5b8b0b92015b8b1efc3b15ee,4,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,12500,25,7.07,0,23.66666667,0,0,0,2,0,47,Lagos,8,0,0,4.152890069,1.225,0,0
8a858e885c9c6f96015ca0d192e11f85,2,10000,11500,15,Savings,Wema Bank,Permanent,10000,10000,0,11500,15,0,0,4,0,0,0,0,1,50,Ondo,8,21,0,4.183143995,1.15,0,0
8a858e905d41e83b015d4657f3cd0dbc,2,10000,13000,30,Savings,GT Bank,Retired,10000,10000,0,13000,30,0,0,8,0,0,0,0,0,63,Lagos,8,1,0,3.765639815,1.3,0,0
8a858e9e579558b6015795d6a68f473c,12,20000,24500,30,Other,First Bank,Student,10000,12727.27,4453.62,14286.36,15,0,0,14,0.272727273,545.4545,15,10.9,0,30,Oyo,8,2,0,2.640471149,1.225,0,0
8a858ea75cef5535015cefde9da1490e,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,3,0,0,0,0,0,39,Kwara,8,6,0,4.072212932,1.15,0,0
8a858eae5c356262015c35894b181c1b,2,10000,13000,30,Savings,Fidelity Bank,Permanent,10000,10000,0,13000,30,0,0,8,0,0,0,0,0,40,Kaduna,8,0,0,4.082297575,1.3,0,0
8a858eb95591bf00015596ab2eb11f5e,5,30000,34500,30,Other,Stanbic IBTC,Permanent,30000,16500,9313.97,19162.5,22.5,7.5,0,21,0,8200,0,95,0,32,Abroad,9,0,0,4.687376097,1.15,0,0
8a858ec65cc6352b015ccb2155a51d35,2,10000,13000,30,Savings,Access Bank,Unknown,10000,10000,0,13000,30,0,0,30,0,0,0,0,0,39,Rivers,8,0,0,3.386457274,1.3,0,0
8a858ed359fe43b10159fe9d723f243d,8,30000,34500,30,Savings,Zenith Bank,Permanent,30000,15714.29,7284.31,18239.29,21.42857143,7.42,0,17.71428571,0,2500,0,7.3333,0,38,Federal Capital Territory,8,2,0,4.06212829,1.15,0,0
8a858edd5c35be80015c39a17bd01f8a,3,10000,13000,30,Savings,FCMB,Permanent,10000,10000,0,13000,30,0,0,26.5,0,0,0,1,0,48,Ogun,8,1,0,4.162974711,1.3,0,0
8a858ee25b34d796015b38a410286d92,4,20000,24500,30,Savings,Zenith Bank,Permanent,10000,10000,0,12500,25,7.07,0,21.66666667,0,0,0,2.5,0,40,Lagos,8,22,0,4.082297575,1.225,0,0
8a858ee755a0c84a0155a8265e0e2b10,2,10000,11500,15,Savings,Sterling Bank,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,37,Lagos,8,3,0,4.052043648,1.15,0,0
8a858ef258d4a48b0158d59498152dd8,10,30000,33999.9,30,Savings,Zenith Bank,Permanent,30000,15555.56,6849.35,17711.11,18.33333333,6.24,0,21.33333333,0.111111111,2333.3333,58,2.75,0,41,Bayelsa,8,0,0,3.409557138,1.13333,0,0
8a858f01588603fa01588cac8678799a,7,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,19.33333333,0.5,0,20,25.6,0,33,Edo,8,1,1,2.351531659,1.15,1,0
8a858f1955b1c4df0155bfb72f593c8d,3,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,54,Lagos,8,0,0,4.223482563,1.3,0,0
8a858f295c829b43015c82d057832585,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,22,0,0,0,0,0,40,Unknown,8,6,0,3.396541916,1.3,0,0
8a858f2f54e28d530155057d6c2129e1,5,10000,13000,30,Savings,Stanbic IBTC,Permanent,10000,10000,0,12625,26.25,6.5,0,25,0.25,0,3,103.6667,0,38,Lagos,9,5,0,3.958825355,1.3,0,0
8a858f335cd0c78e015cd3f1dc417e7a,2,10000,13000,30,Savings,FCMB,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,1,35,Kwara,8,0,0,4.031874364,1.3,0,0
8a858f3e5885ffa301588ee171d761d8,8,10000,12250,30,Savings,GT Bank,Permanent,15000,10714.29,1749.64,13103.57,23.57142857,7.42,0,23,0.285714286,535.7143,16,10.8333,0,38,Lagos,8,1,0,3.086663892,1.225,0,0
8a858f465668e3d601567b8eb1df4da6,9,30000,34500,30,Other,UBA,Permanent,20000,13750,4841.23,17225,30,0,0,29.125,0.25,1785.7143,21,15.5714,0,32,Nasarawa,9,0,0,3.792816632,1.15,0,1
8a858f4f5511dca201551d3b601d7be8,6,30000,34500,30,Other,GT Bank,Self-Employed,30000,16000,8000,19300,27,6,0,32,0.4,5000,39,58.75,0,42,Osun,9,2,0,3.18812598,1.15,0,0
8a858f5659cb44e30159cc84750858ab,5,20000,24500,30,Savings,GT Bank,Permanent,20000,12500,4330.13,15875,30,0,0,30,0,3000,0,12.3333,0,46,Lagos,8,0,0,4.142805427,1.225,0,0
8a858f5e5bedf32a015bee35cb9622df,6,20000,22250,15,Other,First Bank,Permanent,20000,14000,4898.98,15800,15,0,0,6,0,3000,0,2.25,0,38,Oyo,8,12,0,4.06212829,1.1125,0,0
8a858f695b5cbd3a015b5cd5ff29188a,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,52,1,0,22,0,1,57,Lagos,8,29,1,1.038890517,1.3,1,0
8a858f745b4891fd015b48b63bcd3269,3,10000,13000,30,Savings,Fidelity Bank,Unknown,10000,10000,0,13000,30,0,0,18,0,0,0,2,0,50,Lagos,8,8,0,3.497388336,1.3,0,0
8a858f8b5b630942015b631a8db21732,4,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,25.33333333,0.666666667,0,19,6,0,40,Unknown,8,12,1,1.22791291,1.15,1,0
8a858f955cc6631f015cc9eb86fe4679,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,12,0,0,0,0,0,35,Lagos,8,9,0,4.031874364,1.15,0,0
8a858f9c56aaf37d0156b2634ad322c5,11,20000,22250,15,Other,UBA,Self-Employed,30000,24000,8000,28130,31.5,10.5,0,32.7,0.5,2424.2424,27,0.4444,0,36,Federal Capital Territory,9,0,0,2.889361996,1.1125,1,0
8a858fa057e2a0a50157ec721ce6096c,7,10000,13000,30,Other,First Bank,Self-Employed,10000,10000,0,13000,30,0,0,32.33333333,0.333333333,0,16,2.4,0,49,Federal Capital Territory,8,52,1,2.913496182,1.3,0,0
8a858fa358f8275101590297dbea5636,8,20000,24500,30,Savings,GT Bank,Permanent,20000,12857.14,4517.54,16171.43,30,0,0,25.14285714,0.285714286,1428.5714,9,1.6667,0,35,Gombe,8,11,0,3.097438082,1.225,0,0
8a858fad5bf85d5e015bfbf379a84604,4,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,12000,20,7.07,0,13,0,0,0,0.5,0,38,Federal Capital Territory,8,19,0,4.06212829,1.225,0,0
8a858fb557330de10157394d041943fb,8,30000,39000,60,Unknown,Unknown,Unknown,30000,15714.29,7284.31,19900,34.28571429,10.5,0,24.28571429,0.142857143,3214.2857,1,3.5,0,40,Unknown,8,0,0,2.949837833,1.3,0,0
