loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
12,50000.0,55000.0,60,Savings,First Bank,Permanent,50000.0,29090.91,12398.35,32990.91,28.636363636363637,4.31,0.0,22.09090909090909,0.0,3818.1818,0.0,9.4,0,43.0,Enugu,9,0,0,4.798307159233909,1.1,0,0
3,10000.0,11500.0,15,Savings,UBA,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,23.5,0.5,-0.0,4.0,2.0,0,36.0,Lagos,8,2,0,2.475564136599492,1.15,1,0
8,30000.0,34500.0,30,Unknown,Unknown,Unknown,30000.0,15714.29,7284.31,19242.86,30.0,0.0,0.0,21.0,0.0,3214.2857,0.0,0.8333,0,40.0,Unknown,8,1,0,3.3965419159095984,1.15,0,0
7,10000.0,11500.0,30,Savings,GT Bank,Permanent,10000.0,12500.0,3818.81,15566.67,30.0,0.0,0.0,28.166666666666668,0.0,1000.0,0.0,10.2,0,48.0,Bayelsa,8,0,0,4.162974710820733,1.15,0,0
4,10000.0,13000.0,30,Savings,Diamond Bank,Student,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,31.0,0.3333333333333333,0.0,8.0,2.5,0,34.0,Osun,8,106,0,2.534813563412574,1.3,0,0
4,20000.0,24500.0,30,Savings,Diamond Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,17.0,0.3333333333333333,0.0,1.0,4.0,0,39.0,Lagos,8,4,0,2.3519626264889926,1.225,0,0
9,30000.0,34500.0,30,Other,Stanbic IBTC,Permanent,30000.0,16250.0,6959.71,19737.5,30.0,0.0,0.0,25.0,0.0,2738.0952,0.0,2.5714,0,43.0,Lagos,8,10,0,4.112551500629211,1.15,0,0
2,10000.0,13000.0,30,Other,Zenith Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,35.0,Delta,8,1,0,4.031874364322776,1.3,0,0
3,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,15.5,0.0,-0.0,0.0,0.0,0,33.0,Ogun,8,10,0,4.011705080246167,1.3,0,0
4,10000.0,12500.0,30,Unknown,Unknown,Unknown,20000.0,13333.33,4714.05,16166.67,25.0,7.07,0.0,24.333333333333332,0.3333333333333333,5000.0,4.0,5.0,1,40.0,Unknown,8,0,0,2.3444637901015355,1.25,0,0
5,20000.0,24500.0,30,Savings,First Bank,Unknown,20000.0,12500.0,4330.13,15125.0,22.5,7.5,0.0,19.5,0.0,3000.0,0.0,1.0,0,50.0,Abia,8,30,0,3.4973883362926426,1.225,0,0
4,10000.0,12250.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,17.333333333333332,0.0,0.0,0.0,10.5,1,32.0,Lagos,8,7,0,4.001620438207862,1.225,0,0
11,40000.0,44000.0,30,Other,GT Bank,Self-Employed,30000.0,24000.0,9165.15,27915.0,28.5,12.46,0.0,24.6,0.1,2909.0909,8.0,5.1111,0,43.0,Ogun,8,0,0,3.619921046734127,1.1,0,0
7,30000.0,34500.0,30,Unknown,Unknown,Unknown,30000.0,18333.33,6871.84,21533.33,25.0,7.07,0.0,22.666666666666668,0.0,3714.2857,0.0,11.2,0,40.0,Unknown,8,1,0,3.3965419159095984,1.15,0,0
3,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,-0.0,0.0,4.0,0,44.0,Lagos,8,1,0,4.122636142667514,1.3,0,0
5,20000.0,24500.0,30,Unknown,Unknown,Unknown,20000.0,12500.0,4330.13,15875.0,30.0,0.0,0.0,28.0,0.0,3000.0,0.0,39.3333,0,40.0,Unknown,8,1,0,3.3965419159095984,1.225,0,0
9,30000.0,39000.0,60,Other,GT Bank,Permanent,30000.0,15000.0,7071.07,18937.5,33.75,9.92,0.0,25.0,0.125,2619.0476,6.0,4.1429,0,47.0,Lagos,8,0,0,3.7319855539657616,1.3,0,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0,40.0,Rivers,8,1,0,4.082297574514297,1.3,0,0
2,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,57.0,Federal Capital Territory,8,0,0,4.2537364891654725,1.3,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.5,0.0,-0.0,0.0,0.0,0,40.0,Unknown,8,1,0,3.3965419159095984,1.3,0,0
13,60000.0,68100.0,90,Other,GT Bank,Permanent,50000.0,31666.67,14043.58,37141.67,50.0,22.36,0.0,26.5,0.0,3986.014,0.0,0.3636,0,35.0,Ondo,9,0,0,4.717630022927475,1.135,0,0
11,30000.0,34500.0,30,Other,Zenith Bank,Permanent,20000.0,13000.0,4582.58,15175.0,21.0,7.35,0.0,23.3,0.5,303.0303,32.0,10.0,0,31.0,Lagos,9,11,0,2.9467841197055615,1.15,1,1
9,30000.0,34500.0,30,Savings,GT Bank,Permanent,30000.0,18750.0,7806.25,22512.5,30.0,0.0,0.0,21.25,0.0,3214.2857,0.0,2.5714,0,46.0,Lagos,8,0,0,4.1428054267441246,1.15,0,0
4,20000.0,24500.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,23.666666666666668,0.0,0.0,0.0,10.5,0,40.0,Unknown,8,10,0,3.3965419159095984,1.225,0,0
4,10000.0,13000.0,30,Unknown,Unknown,Unknown,20000.0,13333.33,4714.05,16600.0,30.0,0.0,0.0,30.0,0.3333333333333333,5000.0,12.0,96.0,0,40.0,Unknown,9,45,0,2.983330172904204,1.3,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,35.0,0.5,-0.0,11.0,2.0,0,40.0,Unknown,8,0,1,1.789118929821234,1.3,1,0
6,20000.0,24500.0,30,Savings,First Bank,Permanent,20000.0,14000.0,4898.98,17600.0,30.0,0.0,0.0,26.0,0.0,3000.0,0.0,0.0,0,35.0,Lagos,8,3,0,4.031874364322776,1.225,0,0
14,40000.0,44000.0,30,Other,GT Bank,Self-Employed,40000.0,29230.77,10714.14,33007.69,26.53846153846154,6.32,0.0,22.76923076923077,0.0,2692.3077,0.0,3.0,0,63.0,Lagos,9,0,0,4.86284886827906,1.1,0,0
6,30000.0,34500.0,30,Other,First Bank,Permanent,30000.0,18000.0,7483.31,20620.0,21.0,7.35,0.0,20.2,0.0,5000.0,0.0,31.75,0,62.0,Federal Capital Territory,9,83,0,4.989915357961693,1.15,0,0
8,20000.0,24500.0,30,Other,Keystone Bank,Permanent,20000.0,11428.57,3499.27,14642.86,30.0,0.0,0.0,29.714285714285715,0.14285714285714285,1071.4286,4.0,0.3333,0,43.0,Lagos,8,0,0,3.64826393933946,1.225,0,0
4,20000.0,22250.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.333333333333334,0.0,0.0,0.0,5.5,0,41.0,Lagos,8,37,0,4.092382216552601,1.1125,0,0
4,20000.0,24500.0,30,Savings,Access Bank,Unknown,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,19.666666666666668,0.0,0.0,0.0,25.5,0,40.0,Kwara,8,2,0,3.3965419159095984,1.225,0,0
2,10000.0,11500.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,40.0,Lagos,8,5,0,4.082297574514297,1.15,0,0
2,10000.0,13000.0,30,Savings,UBA,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1,42.0,Osun,8,2,1,4.102466858590906,1.3,0,0
3,10000.0,12500.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,11.5,0.5,-0.0,6.0,0.0,0,40.0,Unknown,8,0,1,1.818424727197503,1.25,1,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,17.5,0.0,-0.0,0.0,6.0,0,40.0,Unknown,8,15,1,3.3965419159095984,1.3,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,46.0,Oyo,8,2,1,3.457049768139425,1.15,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,1,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,Stanbic IBTC,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,52.0,Federal Capital Territory,8,28,1,3.517557620369251,1.3,0,0
4,20000.0,24500.0,30,Savings,UBA,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.0,0.3333333333333333,0.0,1.0,0.0,0,44.0,Lagos,8,0,1,2.4023858366805144,1.225,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,1,1,3.3965419159095984,1.3,0,0
2,10000.0,11500.0,15,Other,Diamond Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1,52.0,Lagos,8,7,0,4.203313278973951,1.15,0,0
9,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12437.5,24.375,7.26,0.0,40.75,0.75,-0.0,99.0,18.5714,0,40.0,Unknown,9,1,0,1.187617438673309,1.15,1,0
6,30000.0,34500.0,30,Savings,EcoBank,Permanent,30000.0,19000.0,9165.15,22370.0,27.0,6.0,0.0,25.4,0.2,6000.0,13.0,83.0,0,43.0,Lagos,9,6,0,4.10493199331138,1.15,0,0
10,30000.0,34500.0,30,Other,Zenith Bank,Self-Employed,30000.0,19444.44,8314.79,22983.33,28.333333333333332,4.71,0.0,26.333333333333332,0.1111111111111111,3083.3333,3.0,23.625,0,48.0,Federal Capital Territory,9,4,0,4.351117929976382,1.15,0,0
12,40000.0,48000.0,60,Unknown,Unknown,Unknown,40000.0,22727.27,11354.54,26745.45,32.72727272727273,14.04,0.0,28.181818181818183,0.18181818181818182,3454.5455,56.0,13.8,0,40.0,Unknown,9,3,0,3.19299983231442,1.2,0,0
12,40000.0,44000.0,30,Savings,GT Bank,Self-Employed,40000.0,27272.73,10523.49,32409.09,40.90909090909091,18.19,0.0,28.636363636363637,0.2727272727272727,3181.8182,13.0,0.9,0,50.0,Lagos,9,0,0,3.813944231224308,1.1,0,0
2,10000.0,11500.0,15,Savings,Zenith Bank,Student,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,46.0,1.0,0.0,16.0,0.0,0,35.0,Imo,9,301,1,1.1264976124394486,1.15,1,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,45.0,Federal Capital Territory,8,85,0,4.132720784705819,1.3,0,0
7,30000.0,34500.0,30,Savings,Access Bank,Permanent,20000.0,15000.0,5000.0,17758.33,22.5,7.5,0.0,21.0,0.5,2571.4286,1.0,4.4,0,32.0,Lagos,8,1,0,2.4528090468720363,1.15,1,0
2,10000.0,13000.0,30,Savings,Zenith Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,44.0,Federal Capital Territory,8,6,0,4.122636142667514,1.3,0,0
11,40000.0,44000.0,60,Other,GT Bank,Permanent,40000.0,26500.0,11412.71,31427.5,40.5,16.5,0.0,28.0,0.1,3848.4848,3.0,10.3333,0,41.0,Federal Capital Territory,9,1,0,4.451964350359425,1.1,0,0
7,30000.0,39000.0,60,Unknown,Unknown,Unknown,20000.0,15000.0,5000.0,18633.33,30.0,0.0,0.0,24.333333333333332,0.0,2571.4286,0.0,0.4,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
2,10000.0,11500.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,37.0,Kwara,8,1,0,4.052043648399384,1.15,0,0
13,50000.0,57500.0,90,Other,Stanbic IBTC,Student,40000.0,26666.67,11785.11,31683.33,41.25,16.35,0.0,28.333333333333332,0.25,3286.7133,4.0,4.7273,0,31.0,Oyo,9,0,0,3.4709183057801374,1.15,0,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,43.0,Lagos,8,7,0,4.112551500629211,1.3,0,0
10,30000.0,34500.0,30,Savings,FCMB,Permanent,30000.0,20000.0,8164.97,23422.22,26.666666666666668,6.24,0.0,21.88888888888889,0.0,3000.0,0.0,3.5,0,41.0,Plateau,8,0,0,4.092382216552601,1.15,0,0
4,20000.0,24500.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,23.0,0.0,0.0,0.0,0.0,1,52.0,Ogun,8,0,0,3.517557620369251,1.225,0,0
11,40000.0,44000.0,30,Other,GT Bank,Self-Employed,40000.0,25000.0,11180.34,28600.0,28.5,4.5,0.0,20.4,0.0,3575.7576,0.0,12.8889,0,48.0,Federal Capital Territory,9,0,0,4.711579237704493,1.1,0,0
5,20000.0,22250.0,15,Savings,Access Bank,Permanent,20000.0,12500.0,4330.13,15287.5,26.25,6.5,0.0,25.0,0.5,3000.0,1.0,14.6667,0,42.0,Oyo,8,4,1,2.5536554672550804,1.1125,1,0
5,20000.0,24500.0,30,Savings,GT Bank,Unknown,20000.0,12500.0,4330.13,14750.0,18.75,6.5,0.0,14.0,0.0,3000.0,0.0,3.0,0,47.0,Federal Capital Territory,8,3,0,3.4671344101777293,1.225,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,39.0,Ogun,8,59,0,4.072212932475993,1.15,0,0
12,50000.0,57500.0,90,Unknown,Unknown,Unknown,40000.0,27272.73,10523.49,32218.18,36.81818181818182,14.81,0.0,26.0,0.0,3181.8182,0.0,4.6,0,40.0,Unknown,9,8,0,4.082297574514299,1.15,0,0
10,40000.0,48000.0,60,Other,Zenith Bank,Permanent,30000.0,20000.0,8164.97,24083.33,31.666666666666668,16.5,0.0,24.0,0.2222222222222222,2500.0,24.0,15.75,0,36.0,Edo,9,23,0,3.901291178954988,1.2,0,0
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,21.0,1.0,0.0,3.0,0.0,1,34.0,Abroad,8,59,0,0.9183057801375646,1.3,1,0
4,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.0,0.0,-0.0,0.0,1.0,0,40.0,Federal Capital Territory,8,0,0,4.082297574514297,1.3,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,39.0,Lagos,8,5,0,4.072212932475993,1.15,0,0
3,10000.0,13000.0,30,Savings,UBA,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,23.5,0.5,-0.0,2.0,1.0,0,35.0,Lagos,8,0,0,2.4772018135116953,1.3,1,0
6,10000.0,13000.0,30,Savings,EcoBank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.8,0.2,-0.0,7.0,3.0,0,47.0,Lagos,8,7,0,2.808926201106724,1.3,0,0
11,40000.0,44000.0,30,Other,GT Bank,Student,30000.0,24000.0,8000.0,27900.0,30.0,0.0,0.0,27.2,0.0,2424.2424,0.0,4.1111,0,30.0,Lagos,9,28,0,4.255753417573135,1.1,0,0
9,40000.0,44000.0,30,Other,Diamond Bank,Permanent,30000.0,20000.0,8291.56,23084.38,24.375,7.26,0.0,19.125,0.125,2976.1905,1.0,25.5714,0,31.0,Lagos,9,8,0,4.28569273733386,1.1,0,0
6,30000.0,34500.0,30,Savings,GT Bank,Self-Employed,30000.0,20000.0,8944.27,23720.0,30.0,0.0,0.0,21.0,0.0,6000.0,0.0,41.75,0,37.0,Federal Capital Territory,9,52,0,4.600648175283145,1.15,0,0
3,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.0,0.0,-0.0,0.0,1.0,1,40.0,Unknown,8,0,0,3.3965419159095984,1.15,0,0
3,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,21.5,0.0,-0.0,0.0,8.0,0,50.0,Akwa Ibom,8,0,0,4.183143994897343,1.3,0,0
2,10000.0,12500.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.25,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1,40.0,Unknown,8,3,0,3.3965419159095984,1.3,0,0
5,20000.0,22250.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11687.5,18.75,6.5,0.0,11.75,0.0,-0.0,0.0,7.3333,0,36.0,Ogun,8,30,0,4.041959006361079,1.1125,0,0
3,10000.0,13000.0,30,Savings,Zenith Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,-0.0,0.0,1.0,1,41.0,Lagos,8,6,1,4.092382216552601,1.3,0,0
7,30000.0,34500.0,30,Unknown,Unknown,Unknown,20000.0,15000.0,5000.0,18000.0,22.5,7.5,0.0,15.5,0.0,2571.4286,0.0,0.2,0,40.0,Unknown,8,0,0,3.3965419159095984,1.15,0,0
3,10000.0,13000.0,30,Savings,Diamond Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,22.0,0.5,-0.0,6.0,1.0,0,38.0,Lagos,8,2,0,2.4840111017255935,1.3,1,0
3,10000.0,11500.0,15,Savings,GT Bank,Student,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,19.5,0.0,-0.0,0.0,24.0,0,32.0,Ogun,8,160,0,3.590167043045044,1.15,0,0
5,30000.0,34500.0,30,Other,GT Bank,Permanent,30000.0,16250.0,8196.8,18921.88,22.5,7.5,0.0,22.0,0.0,6500.0,0.0,98.3333,0,43.0,Lagos,9,20,0,4.798307159233909,1.15,0,0
17,40000.0,44000.0,30,Other,GT Bank,Self-Employed,40000.0,24375.0,9980.45,27479.69,23.4375,7.44,0.0,21.25,0.125,1632.3529,23.0,3.1333,0,42.0,Lagos,9,21,0,4.130527159578685,1.1,0,0
11,40000.0,48000.0,60,Unknown,Unknown,Unknown,30000.0,21000.0,8306.62,23990.0,22.5,7.5,0.0,20.4,0.0,2727.2727,0.0,4.1111,0,40.0,Unknown,8,0,0,3.3965419159095984,1.2,0,0
13,30000.0,34500.0,30,Unknown,Unknown,Unknown,30000.0,15833.33,6400.95,17862.5,17.5,5.59,0.0,8.833333333333334,0.08333333333333333,1293.7063,7.0,0.5455,0,40.0,Unknown,8,114,0,3.09835542760606,1.15,0,0
4,20000.0,24500.0,30,Other,GT Bank,Permanent,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,17.333333333333332,0.0,0.0,0.0,2.0,1,40.0,Lagos,8,5,0,4.082297574514297,1.225,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,4,0,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,Skye Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1,40.0,Edo,8,5,0,4.082297574514297,1.3,0,0
2,10000.0,11500.0,15,Other,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,48.0,Rivers,8,1,0,4.162974710820733,1.15,0,0
10,15000.0,16687.5,15,Savings,GT Bank,Permanent,20000.0,14444.44,4374.45,16341.67,16.666666666666668,4.71,0.0,18.333333333333332,0.4444444444444444,916.6667,39.0,5.75,0,37.0,Ogun,8,0,0,2.451947111655087,1.1125,1,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,74,0,3.3965419159095984,1.15,0,0
4,20000.0,24500.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,24.666666666666668,0.0,0.0,0.0,38.5,0,34.0,Lagos,8,0,0,3.3360340636797723,1.225,0,0
3,10000.0,13000.0,30,Savings,Standard Chartered,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.5,56.0,0.5,-0.0,51.0,253.0,0,41.0,Lagos,9,33,0,2.936268510058783,1.3,1,0
3,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,29.5,1.0,-0.0,9.0,8.0,0,55.0,Adamawa,8,4,0,1.0949163060904332,1.3,1,0
2,10000.0,11500.0,15,Savings,UBA,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,44.0,Kwara,8,1,0,3.4368804840628164,1.15,0,0
4,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,33.666666666666664,0.3333333333333333,0.0,9.0,0.5,0,38.0,Plateau,8,0,0,2.9807443672533562,1.3,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,35.0,Kwara,8,3,0,4.031874364322776,1.15,0,0
3,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,-0.0,0.0,4.0,1,39.0,Ogun,8,2,1,4.072212932475993,1.3,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,50.0,Lagos,8,11,0,4.183143994897343,1.15,0,0
9,30000.0,34500.0,30,Other,GT Bank,Self-Employed,30000.0,16250.0,6959.71,18687.5,18.75,6.5,0.0,12.375,0.0,2738.0952,0.0,0.0,0,54.0,Federal Capital Territory,8,0,0,4.0863314313296195,1.15,0,0
12,40000.0,48000.0,60,Other,GT Bank,Student,20000.0,19545.45,6555.55,23022.73,32.72727272727273,14.04,0.0,24.454545454545453,0.09090909090909091,1590.9091,1.0,3.5,0,34.0,Rivers,9,6,0,4.009694420458266,1.2,0,1
3,10000.0,12250.0,30,Other,Heritage Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,13.5,0.0,-0.0,0.0,1.0,0,54.0,Lagos,9,399,0,4.909238221655258,1.225,0,0
10,20000.0,21500.0,15,Savings,GT Bank,Permanent,20000.0,18333.33,7453.56,21327.78,25.0,7.07,0.0,19.555555555555557,0.0,2416.6667,0.0,5.5,0,39.0,Lagos,8,13,0,4.072212932475993,1.075,0,0
7,10000.0,11500.0,30,Unknown,Unknown,Unknown,30000.0,20000.0,8164.97,23283.33,25.0,7.07,0.0,26.5,0.3333333333333333,4571.4286,14.0,6.2,0,40.0,Unknown,8,110,0,2.285852195348997,1.15,0,0
7,30000.0,34500.0,30,Other,UBA,Student,20000.0,15000.0,5000.0,17700.0,22.5,7.5,0.0,21.833333333333332,0.0,2571.4286,0.0,38.8,0,31.0,Lagos,9,3,0,4.265838059611439,1.15,0,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1,40.0,Unknown,8,3,0,3.3965419159095984,1.15,0,0
2,10000.0,11500.0,15,Savings,UBA,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,26.0,1.0,0.0,10.0,0.0,1,49.0,Lagos,8,23,1,0.3427916357806549,1.15,1,0
2,10000.0,13000.0,30,Savings,EcoBank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,41.0,Ogun,8,1,0,4.092382216552601,1.3,0,0
4,10000.0,11125.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11833.33,20.0,7.07,0.0,17.333333333333332,0.0,0.0,0.0,13.0,0,40.0,Unknown,8,16,0,3.3965419159095984,1.1125,0,0
5,20000.0,22250.0,15,Unknown,Unknown,Unknown,15000.0,11250.0,2165.06,13171.88,18.75,6.5,0.0,18.25,0.25,1500.0,1.0,5.0,0,40.0,Unknown,8,11,0,2.6192056405040587,1.1125,0,0
4,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,14.666666666666666,0.0,0.0,0.0,33.5,0,40.0,Unknown,8,12,0,3.3965419159095984,1.15,0,0
7,30000.0,34500.0,30,Savings,GT Bank,Permanent,20000.0,13333.33,4714.05,15958.33,22.5,7.5,0.0,20.833333333333332,0.3333333333333333,2285.7143,2.0,19.8,0,41.0,Oyo,8,2,0,3.052026409695046,1.15,0,1
5,10000.0,13000.0,30,Savings,Zenith Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,23.25,0.25,-0.0,14.0,1.6667,1,41.0,Lagos,8,0,0,3.238850867968762,1.3,0,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,4,0,3.3965419159095984,1.15,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,40.0,0.5,-0.0,19.0,5.0,0,40.0,Unknown,8,1,1,1.7422296540192035,1.3,1,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,10,1,3.3965419159095984,1.15,0,0
