customerid,state
8a858ea35b62a3e1015b62d3ec90281b,Lagos
8a858ea75b1fd476015b205480bd6adc,Edo
8a858eaf5b617c94015b6194555e10a2,Federal Capital Territory
8a858eba5591bf2801559684235d225f,Unknown
8a858ebd5b254c8b015b2a8321e316b1,Federal Capital Territory
8a858ece5862630201586465cc5f32eb,Lagos
8a858edb5a70bfe0015a760bb8e321a1,Unknown
8a858ee0560bc0770156222d2ade524c,Lagos
8a858ee65be8d42d015beb69b0bc72aa,Ondo
8a858ef25c8393f8015c83e086201108,Lagos
8a858ef85cf9e152015d00323c5f540e,Oyo
8a858f0455d9feaf0155e4f43181412f,Lagos
8a858f1b5a601b5a015a609f5b984127,Oyo
8a858f24584470a0015850703b290278,Unknown
8a858f305c8dd672015c92b0711a3333,Lagos
8a858f335c8d9723015c92c676494cd9,Lagos
8a858f365c83961c015c8712fd380b89,Lagos
8a858f475bceed0d015bd01e3dcf6d95,Lagos
8a858f4d59f551120159f86e27d740bd,Unknown
8a858f5b5a4d538e015a501ba52552ea,Unknown
8a858f615623747d01562c548649609d,Lagos
8a858f6f5b3f095b015b40f2cd163744,Unknown
8a858f735c7cfc3c015c7d63275c4511,Lagos
8a858f7d5a53db95015a5a093673725a,Lagos
8a858f8a558227f20155915162bd53e0,Lagos
8a858f965a60fcd2015a61557a7f4325,Ekiti
8a858f97594ab63d0159654a74ff2b9c,Lagos
8a858f9f5679951a015692c661784bb8,Unknown
8a858fa154e2912f0154fd34e31275c1,Lagos
8a858fa45bd95e9a015be40e410c1ad4,Lagos
8a858fab5b9105dc015ba13ec2a57a0a,Lagos
8a858faf5a28ca05015a2952bc3f2e86,Oyo
8a858fb95b5d059d015b5d11da5d1013,Delta
8a858fc55b00e79e015b022a1350012b,Lagos
8a858fd05bfd7d3c015c0c5d3e482a95,Lagos
8a858fd75bc96a6f015bcd5861d93185,Lagos
8a858fde56eb02280156eb911f1e3872,Oyo
8a858fe7568ed7420156920bff565cc7,Rivers
8a858fea5b391cd7015b393b0fa72a93,Lagos
8a858ff25c8250c1015c8290987c2be5,Lagos
8a858fff5a28d297015a2bc47db84f33,Lagos
8a858e135cb22031015cbf92f3be3c16,Lagos
8a858e5357d823010157ddcb238e0d02,Federal Capital Territory
8a858eac5c451942015c53f18acd04c7,Federal Capital Territory
8a858ef85cf9e152015cfa4236fd2670,Unknown
8a858f445a4c929e015a4ca09cf50f44,Kano
8a858f9f5bd99987015be35f3b5730fe,Lagos
8a858fe75be82695015be84134cd19b8,Lagos
8a858f0656b7820c0156c3a11ccf195f,Lagos
8a858f0f5bfd79d2015c008a8cba6830,Kwara
8a858f1955b1c4df0155ce9b2e35046b,Ogun
8a858f1f586c8fc8015870ffe8e17424,Abroad
8a858f2756cec0a30156e00f8a36011f,Lagos
8a858f305c8dd672015c96fb28632be3,Lagos
8a858f375b493337015b56fbe1c0738e,Unknown
8a858f475c7ea023015c7f69842720ee,Unknown
8a858f585bfd6341015c024bcc5369b1,Federal Capital Territory
8a858f625d611181015d648a6bed41c8,Lagos
8a858f6d5bfcd8a2015bfcf70b4213bc,Unknown
8a858f78550ba1040155110cdacd015f,Unknown
8a858f9158aff6a30158b4c1f2b60833,Unknown
8a858f975c4582c4015c4c1136fc47fa,Lagos
8a858fa154e2912f0154f16a80f32556,Ogun
8a858fa3552ae11201552fce5df04e1a,Lagos
8a858fa95c695f85015c6beb3279647b,Unknown
8a858fad5ccb633e015ccbeb05ae2d2c,Lagos
8a858fb45583686f01558c5f9c364ac1,Oyo
8a858fc25baeeeff015baf446e843009,Bayelsa
8a858fcb5ca240f7015ca5f72d8c6357,Lagos
8a858fd3552c7562015559cb371f4c8c,Lagos
8a858fd75bb62bbe015bc8ac68616fb2,Unknown
8a858fdc5c118fd3015c11a211e108b7,Unknown
8a858fea5cc644ae015cca478da95f5d,Lagos
8a858ff455a09f5a0155b9fdcfca7f3f,Kogi
8a858ffc5baffa85015bb24ddafb60a9,Kano
8a858e475c127bce015c15e434622bde,Unknown
8a858eb4588604f70158887278a80aae,Bayelsa
8a858f105a4ed440015a5ba5ab1f3ca0,Unknown
8a858f605b57bf87015b57c86caa042f,Federal Capital Territory
8a858fab5cd5e1a7015ce60347f43f55,Federal Capital Territory
8a858ff05b1ac77f015b1b0ea58735c2,Unknown
8a5cfa8345d40fb80145dc328532397a,Unknown
8a858899538ddb8e01539eccc3c375fe,Unknown
8a8588f35451808f01547b8e92ec220d,Lagos
8a8589045384bd83015399ab579042b9,Unknown
8a8589d754a05c0a0154a48518666580,Lagos
8a858e045b495c30015b497a0e1d0e09,Ondo
8a858e0b5d1d8104015d1da5234b0e90,Unknown
8a858e165b90faf9015b973923842ae9,Kogi
8a858e225a28c713015a2ce31a9e0dc8,Lagos
8a858e2d5aebef07015aec2e96e372c8,Unknown
8a858e36590808e301592ae6ca1a0f3b,Anambra
8a858e445d31e47a015d3213da101e6e,Unknown
8a858e4b5cb1e4d7015cbb9cbacf67e3,Federal Capital Territory
8a858e5856b7840c0156c298b5d35422,Lagos
8a858e615c832be8015c86c6e7481967,Lagos
8a858e64590ae20001591534eb0647ec,Abroad
8a858e69566ae5b801566c40bb294259,Unknown
8a858e6d5b252065015b2acdc061657c,Lagos
8a858e705cb15527015cbf20a8da20aa,Lagos
8a858e785c8d9167015c97ca7fbe2c0c,Federal Capital Territory
8a858e875c63d395015c65308d640c0f,Unknown
8a858e945bfdb9e7015c0ccf952b0d3e,Federal Capital Territory
8a858ea4582fcdc80158338316a258e3,Ondo
8a858eac5c451942015c54fdbff96c8b,Unknown
8a858eba5b681df4015b75ab13016a89,Lagos
8a858fd55577e87601558336f0793396,Rivers
8a858fd95c878bfe015c87b75e8f1fc3,Rivers
8a858fe45cd62cbf015ce93a8a26355d,Rivers
8a858fe8586deed301586e7c59052897,Abia
8a858ff25a6a19ee015a6abff5ed659c,Federal Capital Territory
8a858ffc5852f33d015857ef84051d76,Lagos
8a858e015c58ee6a015c592ed3541c4a,Unknown
8a858e5b5ca767e1015caa30f3125abc,Abroad
8a858e8a5ca0f59d015ca1736eef3cb3,Ekiti
8a858f09582a50b201583155980077a9,Lagos
8a858f61560bc0e501561c4c492609ef,Unknown
8a858fa158f8ee8f0158ffc2f0644e78,Lagos
8a1a32fc49b632520149c3b8fdf85139,Lagos
8a85882953bc04f80153bc198e5d0222,Kogi
8a8588bf54c8eab60154c9226d7917e7,Oyo
8a8588f853b1b2d40153bd9536925edb,Federal Capital Territory
8a85893d53f104eb015400808d86752b,Unknown
8a85896653e2e18b0153f0c200dd62c6,Lagos
8a8589a75438621601543ab52054150c,Unknown
8a858e005577f1ba015578147fc50f0c,Lagos
8a858e045cd5b1d6015cdb5446b34af8,Unknown
8a858e105bd92644015be699d91214f3,Lagos
8a858e1e5b1fc4ad015b1fc9fd66028a,Oyo
8a858e245c214660015c307d07003faf,Unknown
8a858e395cb1d4d9015cc006b54025a9,Ogun
8a858e495d1e235c015d2218c8ef60b2,Federal Capital Territory
8a858e5555780ea001557e4e09383b96,Unknown
8a858e5f5d0e9ac2015d114f3fb57058,Unknown
8a858e665b8729fe015b8996f6f14ebd,Rivers
8a858e6a5bfd4b54015c01d5bc6855c7,Nasarawa
8a858e705b3a03c7015b3b3971af6511,Ogun
8a858e7a56e509290156f40f7c2844ae,Delta
8a858e8d56adbdae0156b437814d071b,Anambra
8a858e935b496584015b4e93bde25599,Lagos
8a858e9b5a61655b015a61e631833c3e,Unknown
8a858ea45b35639b015b3712616e2d5f,Unknown
8a858eb35ad7c9c7015adaff46eb1fcb,Federal Capital Territory
8a858eba5c884d2a015c959cafd52be5,Unknown
8a858ec45577f83e01557e2434a2109f,Lagos
8a858ec95afc0922015afcf961164042,Lagos
8a858ee25b34d796015b37d2907d394d,Osun
8a858ee65be8d42d015bec21e37e1f59,Unknown
8a858ef255c55fd60155d8c4b6db454f,Lagos
8a858efb54ccb4820154cd9bf5382fba,Unknown
8a858f045556eaa4015558e0c68b60cc,Unknown
8a858f0a56ffda56015709b8507a0abb,Unknown
8a858f15555455250155593c822b45f0,Edo
8a858f1f5799c85e015799fe3282172c,Lagos
8a858f265c1c393e015c20379a9341b7,Osun
8a858f295c8d307f015c9e91e5212689,Osun
8a858f2e5876d7d00158775e060838ba,Niger
8a858f335c8d9723015c9bc0a13037d0,Oyo
8a858f3d5add42e2015ae1446fbf7d56,Unknown
8a858f435aa9712e015aa9e8e9735ca6,Ogun
8a858f4c5bb597f6015bc37ca2495d1e,Lagos
8a858f5659bc0eea0159c9e3ddee1d5f,Lagos
8a858f5b5bee1b11015bf192ffb44553,Unknown
8a858f5f5a3d03ab015a3ebc0fd0071d,Lagos
8a858f665c45930d015c490f9e137383,Unknown
8a858fc9580b91da01581bca02085f52,Lagos
8a85881a5420ebf101543805f5fb4a09,Lagos
8a8588dd54be35520154c05cbe9759e5,Oyo
8a85893d53e2e2f30153ea96bf9d09ca,Niger
8a858966538deb19015395ac1d4f416f,Lagos
8a8589a453bc422d0153c97956cb020d,Lagos
8a858e005c2154c2015c2f54b7935fe5,Oyo
8a858e035693e02901569504a7cd4a8f,Ogun
8a858e0a5668e69c0156831b8a43116f,Ogun
8a858e1158dc4d830158f8829c7929a1,Lagos
8a858e1a59cbf7460159d0335d9a6a03,Unknown
8a858e2155defefd0155ed6d112c6b55,Ogun
8a858e275c7ea5ec015c81b78d406c50,Lagos
8a858e345bd96da8015be3d7c0894a31,Unknown
8a858e41579fc64b0157a8140dfb465e,Delta
8a858e51584a1fc701584a20d4560048,Plateau
8a858e5c56f98bad0156fec9e9326a62,Delta
8a858e685c217d36015c34a57d886783,Plateau
8a858e6d58b0cc520158c326f17f257d,Lagos
8a858e785c8d9167015c9c4faa701884,Unknown
8a858e885b68546c015b7238f22027ba,Unknown
8a858e8d56b784480156d7d32d347963,Lagos
8a858e9b560bbd6301560bd6568f0312,Osun
8a858ea35d2d2f62015d2e77719b60be,Akwa Ibom
8a858eab5cf9c4c8015cfaeeb936440f,Lagos
8a858eb75c21a2b9015c24d4d3203a06,Unknown
8a858ebc5b48cbd0015b48cd84ac03ba,Unknown
8a858ece5b0142e3015b0f3accb86c5d,Lagos
8a858eda5c8863ff015c97c9d3a9122a,Oyo
8a858edf5c69a538015c6a1a35b11a71,Unknown
8a858ee55c830000015c873225d318ba,Edo
8a858ee75a6156c0015a635f394a5f79,Oyo
8a858ef7597cf4c501597e2416f907aa,Unknown
8a858f055c831d5b015c87192bf35ab2,Unknown
8a858f265b394f74015b3954a1400698,Lagos
8a858f2d5853901a01585805b6e47e3d,Delta
8a858f305c8dd672015c9b7a60f96231,Kogi
8a858f375b493337015b551f74831441,Lagos
8a858f415ba54724015ba5a9cabc39a7,Lagos
8a858f4958721a8c0158741a961b2fc3,Osun
8a858f54589736f40158a1b8a006728a,Ogun
8a858f585cf9d48b015cfa1942b1293e,Federal Capital Territory
8a858f615623747d015626ce7f865d2e,Oyo
8a858f6f57d2acb50157dca4f81540e2,Unknown
8a858f7d5cf9aef9015d0a60d4053a31,Unknown
8a858f9157f7b9670157fb3f27a779e5,Lagos
8a858f985bee01cb015bf160e3ef4c1d,Unknown
8a858f9e5a41dfd7015a41f7b0ae1759,Unknown
8a858fa1590804320159088fd2fa1824,Oyo
8a858fa5552add5d0155304f5f3f0bb3,Kaduna
8a858faf56b7821c0156d1431b3e3d26,Federal Capital Territory
8a858fb75cf4b2bd015cf799030e73c9,Oyo
8a858fc259d7378a0159d9505282320d,Benue
8a858fcd56b9f22c0156c2fc17763dcc,Rivers
8a858fd4597cf42201597eded8940f3b,Lagos
8a858fdb5d19348a015d195225d8074b,Lagos
8a858fe65675195a0156766ebdb042c8,Unknown
8a858fee58f7c77e0159039ce4725e6f,Rivers
8a858ff85bd93919015be27b9f421e8b,Lagos
8a858f6e5a951fc2015a9e8c2e4f4436,Lagos
8a858f74584a54aa015862440ad90e4d,Lagos
8a858f7e5c69a6e3015c73634ec272f6,Lagos
8a858f8d56e0c3a70156fe8e28c92bae,Lagos
8a858f9d565c00590156663342c463d5,Lagos
8a858fa057e2a0a50157e87651495c74,Benue
8a858fa257d8223c0157e6678b8a1e8b,Oyo
8a858faf56b7821c0156c324964a1968,Osun
8a858fba5cd5feee015cdbba6b9d564b,Unknown
8a858fc25c172499015c17f4bce4345a,Delta
8a858fd55b1aae2e015b1bc0d49773ae,Lagos
8a858fd85b685607015b783fe1212f10,Lagos
8a858fe45a7f52b1015a818bd5ad73a0,Lagos
8a858fed5a28bf0e015a2f0aa63f38d9,Lagos
8a858ff85bd93919015bdab43d435d04,Lagos
8a85898a53bc15600153c76825c74b94,Unknown
8a858e3a5cef882a015cefc0bf3f1fa2,Lagos
8a858ed45c454c11015c4e40f6f7640e,Unknown
8a858efd5ca70688015ca7ead745627c,Ogun
8a858f74584a54aa01585cbeb48f4166,Abroad
8a858fc35b347bd4015b348a42791649,Unknown
8a8588235375c27f01538446e3214790,Lagos
8a8588c7541e2f4b015432ff754e0971,Unknown
8a8588fd53c244bc0153cb1b1c2c6cec,Lagos
8a8589595384a8530153931b3d824f62,Lagos
8a8589a453bc422d0153c7c133ba0d23,Lagos
8a8589c1545181f30154735d98f93955,Lagos
8a858e0b5cf4883c015cf7f015511f70,Lagos
8a858e135c7e2eec015c81c27f791ff7,Lagos
8a858e1c56dfea870156f57a826a1207,Oyo
8a858e205c21d53a015c24b30b8c2f39,Enugu
8a858e335b806e4d015b807c181d101f,Lagos
8a858e3654e2a8240154e379593e4df2,Ogun
8a858e3d55ca3ef60155d5601ed8381b,Lagos
8a858e475c1c2ea7015c1c4de7bd09f0,Lagos
8a858e5856b7840c0156c2db475368e4,Osun
8a858e65582a517e01583f9700963ded,Lagos
8a858e69566ae5b801568d1b9290796c,Federal Capital Territory
8a858e6f5c120e66015c16275ebc4eac,Lagos
8a858e785c8d9167015c92c004e72b0a,Lagos
8a858e85598cd81601598fc650e251e3,Federal Capital Territory
8a858e8b5bc9e7e6015bcd7b7ee305b9,Unknown
8a858e935b496584015b4dea69253842,Unknown
8a858e985885ff6d01588c63a76e3a74,Lagos
8a858ea355660956015573132d287253,Lagos
8a858eaa55a0b8ae0155ca0b3ad43640,Unknown
8a858eb45c11f9e4015c1515eaf66aa5,Rivers
8a858eba5b681df4015b6d5c3c7b59b3,Unknown
8a858ec55b67bb15015b67ce6a96119a,Edo
8a858ed45c454c11015c4e1307e35dd9,Oyo
8a858edc59ee87640159eeb9774f1aa7,Unknown
8a858eea5a854c79015a856b30d10f99,Edo
8a858f0056b7cf8e0156d5f3c4f26f03,Lagos
8a858f045bc9690c015bc98a86fd0efb,Federal Capital Territory
8a858f0d594d711e0159634be1d94ec1,Ondo
8a858f1b5b256bc9015b28bed2fa4d4c,Lagos
8a858f255cb1710a015cc098df8b7fce,Cross River
8a8589f354518554015476f53cc85096,Rivers
8a858e5b5bd99460015be19d989363d3,Lagos
8a858eba5b681df4015b7bd3405e7934,Oyo
8a858eef55548905015572bde55a59e3,Rivers
8a858f235b8bf5bc015b8c24d398238b,Lagos
8a858f495a7fafc1015a800d307d4d03,Unknown
8a858fa25a84fe3b015a852ea1d02175,Unknown
8a858ff55b444a8c015b4493c6342f3a,Delta
8a85884e54a0565b0154b8e5e038630b,Anambra
8a8588f6548fb0c201549514019447e3,Federal Capital Territory
8a8589005384ab57015388a9a36e62e4,Lagos
8a85898a53bc15600153bea84f9e21e3,Enugu
8a8589b953bc23f70153c871f9e25781,Federal Capital Territory
8a858e0156b782a10156d151957b56cc,Ondo
8a858e0a5668e69c01567aa57c377762,Rivers
8a858e1856aa901b0156b3b683c36060,Unknown
8a858e225a28c713015a2cfb72ce119e,Unknown
8a858e335d1dd902015d243228db3b9b,Unknown
8a858e395cb1d4d9015cb1e79d810892,Lagos
8a858e3e5b3ee747015b3ee854f7012f,Jigawa
8a858e445cd56553015cd9811fb40911,Benue
8a858e555b85f9a2015b8606945a0a8b,Sokoto
8a858e59569397d5015697f83bac10d0,Ekiti
8a858e63599799e901599dce58322a64,Lagos
8a858e69566ae5b801566ff083790265,Unknown
8a858e6c5c88d145015c9c27783c72a0,Lagos
8a858e705668e16701568b566c6857c5,Lagos
8a858e7b55deef140155e500afb54cc6,Unknown
8a858e885b68546c015b7d0f785b0e2b,Lagos
8a858e8e5cc54eb9015cc59a217a246a,Lagos
8a858e985885ff6d0158906f9c082a68,Rivers
8a858eac5b3ece95015b3ee7942e2457,Rivers
8a858eb65c3b3074015c441b25e37f6e,Unknown
8a858ec05ba5ca1d015ba5e55a060b0c,Osun
8a858ece586263020158649c6f303ccf,Lagos
8a858eda552adcc2015553a6385628e7,Lagos
8a858edf5c69a538015c79f5c58d2e07,Oyo
8a858ee45b39aa80015b3ae1004602fa,Lagos
8a858eed5756fb0e01575e24e900478d,Unknown
8a858efd5ca70688015caa9a7fda3370,Unknown
8a858f065b1fe50a015b20c201f574d1,Lagos
8a858f0a56d3ed1f0156d5959f9e31fd,Lagos
8a858f13556665aa01556efd1d087572,Lagos
8a858f23573921ad0157562d0d7015e4,Lagos
8a858f2e5c699f3a015c77aa22ed7f23,Unknown
8a858f365c83961c015c87be26386a2f,Federal Capital Territory
8a858f405d13c45f015d1581fab05f1f,Lagos
8a858f495bcefdb9015bd231d00778ab,Unknown
8a858f555cacacdf015cafb65d3e6608,Lagos
8a858f5b5bee1b11015beeff2cfe4d3a,Nasarawa
8a858f665c45930d015c5427f2e26489,Lagos
8a858f725b49c0c0015b53c3efcd2b7b,Lagos
8a858f855bf2f1ad015bf5c0e6c01b8a,Delta
8a858f925bec9b74015beceb8bf13a0a,Unknown
8a858f98560bbe11015611ef84820b47,Lagos
8a858f9c56aaf37d0156b6ec1be309d6,Lagos
8a858fa55d37a570015d38332887360d,Unknown
8a858fab5cd5e1a7015ce02279e639a8,Ogun
8a858f2e5876d7d0015877a5e1385176,Unknown
8a858f335c8d9723015c94812aa206d3,Federal Capital Territory
8a858f365c83961c015c86ca922b5ddc,Unknown
8a858f465668e3d60156731df06205ef,Oyo
8a858f54589736f40158ac5696443c4b,Cross River
8a858f565c3acb9d015c3e42eebe16fd,Lagos
8a858f5d5929e0fd015930a90a110ef4,Osun
8a858f615591c2cc01559c85e34172bd,Lagos
8a858f6e5cb16eb9015cc459b4c20f43,Osun
8a858f765a4e7c76015a5a9340ce2a38,Rivers
8a858f7e5c69a6e3015c7abe2c1b37d3,Oyo
8a858f8e5c5f46fc015c636601b777ea,Osun
8a858f965bb63a25015bba71070e6859,Lagos
8a858f9c5bb503b8015bb5063bcb021e,Unknown
8a858fa25bd92c20015be42eb4d77cbb,Lagos
8a858fae5921beeb01594a6b98513a8c,Delta
8a858faf56b7821c0156cd5eb6c31f85,Osun
8a858fb45bb59c21015bbfe3651f0750,Unknown
8a858fbc5cc666c8015ccaa6c8dc2270,Unknown
8a858fc65c7e0e55015c7f71c0ec64e0,Lagos
8a858fce5bab3591015bab6202051912,Unknown
8a858fd3552c75620155394ed06d4f89,Kwara
8a858fd55c45ba15015c45dcf07c102a,Unknown
8a858fdc57ab280a0157b277e9ff6d53,Unknown
8a858fe95c88ee44015c8c4043291900,Unknown
8a858fee58d73f5f0158e3e9c6176212,Unknown
8a858ff259d1429e0159d1a4117e23bd,Unknown
8a858ff8582fcb86015842f0937e432f,Federal Capital Territory
8a858ffd5caca417015cb006d7aa3382,Unknown
8a858e135cb22031015cbcf1122f779e,Unknown
8a858e5357c8273b0157cf6403254f68,Unknown
8a858e785c8d9167015c96e5c3f5091f,Unknown
8a858eb75c21a2b9015c2d519a0a727e,Oyo
8a858f01587f1f73015881dd10be0f09,Lagos
8a858f2b5bf35819015bf3a8d4072974,Unknown
8a858fa3586d20e0015871142a6046af,Unknown
8a858fd55c45ba15015c53a888e50be7,Lagos
8a85881053bc33670153c842d8990da3,Lagos
8a8588ae53f1cb7c015401a930c45ad7,Federal Capital Territory
8a8589045384bd8301539e93bb010699,Lagos
8a85898a53bc15600153cb8e38ae2c5f,Enugu
8a8589da5410287f01541ff402633c01,Unknown
8a858e045b495c30015b49b40d522144,Lagos
8a858e0c5519be540155224efeb83f2f,Lagos
8a858e125d65ee4d015d699d321f719d,Federal Capital Territory
8a858e1d5b2510b2015b2ec1e9541f3c,Unknown
8a858e225c404292015c5530c04b10ac,Lagos
8a858e2857d80e580157d836de5d2be6,Lagos
8a858e375bcf8394015bd38ef3877bf3,Ogun
8a858e495d1e235c015d22b45ae26f6c,Lagos
8a858e5856b7840c0156bc78a4767ae8,Lagos
8a858e615c832be8015c83f6af853b59,Ogun
8a858e655a047d1a015a05e93ffa5960,Rivers
8a858e6a5cc6b1aa015cc922395235a0,Nasarawa
8a858e705668e16701568d07718d6e1e,Ogun
8a858e885b68546c015b70bc09dd7ad1,Unknown
8a858e935b496584015b5198c2b30b82,Lagos
8a858e955631db4401564177c5290d69,Lagos
8a858ec559dbb41a0159dc0a25961fa1,Lagos
8a858ecc596e3666015977c3100a7b84,Ogun
8a858ed55c63db54015c6a16515241b9,Lagos
8a858eda5c8863ff015c91c76ef763c5,Unknown
8a858ee05a6b7d75015a704d99b22ed7,Rivers
8a858eed5a476a3c015a47967d2e18f3,Unknown
8a858ef25cd0c652015cd4677dc72a89,Lagos
8a858efd5b39cf3d015b3a347f8a469f,Lagos
8a858f0656b7820c0156b7ba6d5f13c0,Lagos
8a858f0c5cef4be2015cf362d83017a0,Ogun
8a858f185d1daff6015d1df2460e159a,Osun
8a858f1e5cc4bc81015cc54972fb52d1,Enugu
8a858f2656e154de0156f96477c92a1e,Lagos
8a858f2c59cf3fcc0159cfdddff3485a,Bauchi
8a858f305c8dd672015c930f506d4b53,Lagos
8a858f335cea21f8015ceda4e4cd5776,Unknown
8a858f375b493337015b52c1cd713ff0,Unknown
8a858f465668e3d601567defdbb90e5a,Ogun
8a858f505c7e3a50015c7e8ccaa9285c,Oyo
8a858f615591c2cc01559597a77202c6,Ogun
8a858f6a5a8a6734015a8aa2bb8020da,Lagos
8a858f765aad177b015aad95c071630f,Lagos
8a858f7d5a5bd94e015a5fbe42b84f0a,Unknown
8a858f8e5b8c34d3015b8f25ea8f03b9,Unknown
8a858f965bb63a25015bbc7b99e70180,Rivers
8a858f985b3db23f015b3de96eac49ca,Plateau
8a858fa154daefc00154df6b9c792ca8,Abia
8a858fa5552add5d0155356128d8668a,Unknown
8a858fb95bd896cc015bd8c417311b6c,Lagos
8a858fc55b2548dd015b2fd12423240e,Ogun
8a858fcc5d0cbc32015d0cbda2d1011a,Federal Capital Territory
8a858fd35b441894015b44ed16fb63b7,Lagos
8a858fd95c3b5bca015c40f1b1a005ec,Lagos
8a858fe55693989201569a64b99b11a1,Lagos
8a858fee5d1878f4015d187ebc4d0660,Ekiti
8a858ff9580b88120158160820c9217b,Oyo
8a858fff5a36fe68015a3b8dcb8a3843,Lagos
8a858e255b910db1015ba0f65f8e3b69,Unknown
8a858e6d5b252065015b29d353784928,Oyo
8a858e9d5bfd7037015c02983b964527,Unknown
8a858f005b396e23015b3995995732bc,Unknown
8a858f335c8d9723015c8da0ed2b04bf,Kwara
8a858f665c45930d015c509928b92f50,Osun
8a858fde5800dc86015801acc2c759e1,Lagos
8a85882653e2eb990153e6349161513e,Lagos
8a8588dc536a14130153790b5b5d7cda,Lagos
8a8588f754a058cb0154ba36ffee5c96,Oyo
8a85895054be35160154c36a6ba03ea0,Unknown
8a85897353d85af80153d8a56c3401b8,Oyo
8a858e0156b782a10156c206b49d04ed,Lagos
8a858e045cd5b1d6015ce47a16742d68,Lagos
8a858e105bd92644015bdd2f7a981936,Ogun
8a858e1d5cd58f9e015cd5be41721a4e,Ogun
8a858e225a28c713015a31751aaf3f4b,Oyo
8a858e2c5b80de3f015b80e8045204ef,Lagos
8a858e3654e2a82401550b034d7f3d53,Lagos
8a858e445cd56553015ce8f61189079c,Lagos
8a858e585693982b01569ad52d7b1498,Unknown
8a858e5c56f98bad0156ff01cbd504af,Cross River
8a858e6c5c88d145015c8fa5e8122270,Unknown
8a858e705b3a03c7015b3ccbeba01c10,Abia
8a858e785c8d9167015ca05320ba6830,Unknown
8a858e8a575612610157713f256e1d4b,Lagos
8a858e905bf2fa58015bf6eb9f1e77cf,Edo
8a858e9b560bbd63015611d6c90f0f5f,Unknown
8a858ea35d2d2f62015d303436a80590,Unknown
8a858eab5cf9c4c8015d0008356e462f,Lagos
8a858eb45876dcc501587dae11f2283e,Rivers
8a858eba5b681df4015b78ca2565324c,Kwara
8a858ec55b441639015b472039ea4a22,Lagos
8a858ed35cd57328015cd579d99904b0,Lagos
8a858edc554f009d01554ff6eb224b42,Ogun
8a858ee25ca1a0f9015ca1a5d5d50289,Lagos
8a858ee755a0c84a0155b50a08352311,Federal Capital Territory
8a858ef25c8393f8015c87a580106a78,Lagos
8a858efa5c646292015c72dba8c02e37,Oyo
8a858f0456511c9401565c13d32936fb,Unknown
8a858f1c5ca1e2f9015ca231612f359e,Unknown
8a858f255cb1710a015cc086cdf573fc,Unknown
8a858f305cb1ec4e015cb5127be3452a,Lagos
8a858f335c8d9723015c9cef3ef85af2,Lagos
8a858f3e5885ffa30158928cad6501c6,Lagos
8a858f475c7ea023015c7ed381550c5c,Unknown
8a858f585a6bfa1d015a6f8b2d582fb9,Federal Capital Territory
8a858f5d5963fbb701597473936c208a,Ondo
8a858f6459b6456d0159b69978f22bed,Federal Capital Territory
8a858f725b49c0c0015b4efd41913c0f,Unknown
8a858f7958b0a4a80158b261fd354f17,Lagos
8a858f7e564ad33801565a5614763e6a,Unknown
8a858f8f5bfd3cfa015c0b4d7b61102c,Unknown
8a858f965c6950da015c69c571b93c16,Oyo
8a858f98560bbe110156170e27073502,Lagos
8a858f9f5bd99987015be27c21221292,Unknown
8a858fa15b3443a1015b3460fbef252e,Lagos
8a858fa5552add5d01554935cd6633ac,Lagos
8a858fad5ccb633e015ccbe337372ab3,Unknown
8a858fb15d41fc6b015d420039ec015f,Lagos
8a858fbd59acee6a0159adcc397f059a,Unknown
8a858fcd56b9f22c0156c5b280650d11,Unknown
8a858fd3552c756201553f187a62138c,Lagos
8a858fd858d5076d0158d6ee63002351,Benue
8a858fe25b8c4e5c015b8f61faf34239,Ekiti
8a858fe758dc437a0158eb12515362d4,Oyo
8a858fec5b5c994b015b5cba37c61d51,Unknown
8a858ff455a09f5a0155ba378c9b10bc,Federal Capital Territory
8a858899538ddb8e0153a2b555421fc5,Lagos
8a858e1d5cd58f9e015ceda385bb359d,Osun
8a858e5c5c361f7d015c398156ef666a,Niger
8a858ecc57b9184b0157c4ffc1b80614,Unknown
8a858f0656b7820c0156c92ca3ba436f,Unknown
8a858f54589736f40158ab60b3e36a52,Unknown
8a858faf5679a838015688de3028143d,Gombe
8a858ff257048b50015709ffa148518e,Unknown
8a858fb15632196901564fd5a8be745b,Kogi
8a858fbc5cc666c8015cc67a0d541497,Unknown
8a858fc25bafabdc015bb47fda0323e5,Unknown
8a858fcd56b9f22c0156c804c62f4d5d,Osun
8a858fd3552c7562015544a1c5f8311e,Unknown
8a858fdd5d1844e1015d1858743b13c7,Unknown
8a858fe95c88ee44015c8d2bd1ea0c40,Ogun
8a858ff25a13ebf6015a14d6527b7b05,Lagos
8a858fff57f7a7a801580093e8d2237a,Lagos
8a858e105bd92644015bded94870560e,Kaduna
8a858e5b5bd99460015bda6daf5a2d6f,Kaduna
8a858e955add2971015ae6ef9a655863,Osun
8a858eda5c8863ff015c9dead65807bb,Oyo
8a858f255ca276c5015ca40df7f841ca,Oyo
8a858f5f5b39bb0c015b3a2c2e0666e5,Oyo
8a858f995c5fa060015c63abd4c27a56,Osun
8a858fc55b672960015b672de67d0409,Unknown
8a858fed5cabd3a0015cabd44ace0079,Kano
8a85881053bc33670153cc5a32432a14,Oyo
8a858900536a043401537e702ff74eac,Federal Capital Territory
